temperature,rainfall,humidity
14.29,105.45,55.83
29.61,139.37,70.61
14.57,263.24,94.77
40.31,296.11,36.63
18.56,53.24,32.94
16.06,291.47,76.56
12.15,1.97,68.44
30.08,104.13,75.06
26.9,214.83,76.57
40.04,277.82,37.05
44.51,207.18,98.77
30.86,275.32,23.27
36.67,81.55,82.16
34.56,95.86,80.82
19.44,212.78,77.88
13.54,97.7,96.74
24.35,110.68,76.49
21.35,131.64,18.97
27.78,17.25,86.73
24.42,2.73,78.42
20.74,16.85,60.4
10.19,205.7,21.56
44.35,281.0,27.76
30.62,258.25,27.79
31.25,2.77,34.38
41.68,226.62,44.87
24.27,96.34,76.46
34.85,280.22,98.03
29.24,28.8,35.32
13.79,50.37,59.51
30.83,37.54,21.11
42.94,265.1,17.36
21.65,144.9,49.73
43.07,141.17,27.66
16.28,94.44,31.3
11.76,250.76,65.15
28.76,98.54,90.72
37.72,160.6,27.54
24.53,154.44,42.13
37.05,277.42,95.6
30.08,130.21,79.77
23.55,57.17,13.65
28.83,41.08,33.17
18.85,202.22,35.05
43.73,101.96,21.36
44.77,69.1,26.97
23.43,4.07,85.98
33.66,120.67,88.91
16.26,227.68,59.27
36.48,68.66,13.97
34.32,293.54,33.13
11.38,243.3,24.52
11.01,122.55,40.9
41.61,271.09,23.9
32.56,259.62,39.66
38.31,297.96,83.83
19.24,39.77,36.47
33.79,234.72,47.69
20.45,197.05,24.32
41.53,136.73,57.13
17.47,59.42,60.43
11.75,95.68,35.21
34.88,48.83,79.87
44.41,145.38,69.61
30.88,240.07,69.42
30.42,90.7,44.28
23.5,264.4,43.35
26.59,263.29,38.25
10.45,188.35,77.12
30.98,206.84,11.85
35.98,185.47,89.62
16.33,93.22,56.45
41.74,89.88,85.04
15.0,24.91,97.86
29.06,245.96,82.28
16.78,19.85,77.67
36.1,198.73,79.2
32.8,248.03,32.73
18.97,3.78,94.77
35.8,159.82,51.1
18.75,233.39,98.66
24.09,277.45,77.03
27.73,215.61,50.25
20.36,299.82,70.89
37.59,180.63,57.39
41.83,48.7,87.02
18.03,294.1,98.2
26.26,35.74,61.43
16.91,288.58,74.39
28.3,100.02,29.07
22.41,163.59,98.07
20.98,30.05,99.92
19.91,6.63,95.41
20.87,285.6,80.08
41.72,4.47,92.93
37.49,91.68,61.95
34.33,276.67,46.53
18.16,130.0,57.63
27.24,33.72,74.7
29.87,87.55,20.9
38.26,264.54,25.15
29.89,130.78,21.64
13.25,135.97,48.58
17.82,54.53,70.47
41.21,287.8,84.79
28.94,139.04,93.44
21.56,219.35,90.04
44.34,30.65,91.02
27.69,259.19,73.5
34.73,242.66,16.62
32.52,141.01,20.97
20.63,247.46,75.95
10.56,138.43,41.4
41.1,86.85,56.83
36.65,273.19,86.48
15.95,6.15,83.12
41.1,274.53,92.22
39.74,74.31,49.97
36.63,138.82,89.31
42.93,292.47,60.34
38.92,225.69,32.11
10.76,227.23,85.95
10.28,121.78,63.82
15.62,89.8,58.51
31.73,58.61,82.51
24.82,262.24,60.25
44.24,283.11,65.98
23.43,208.42,61.79
42.41,256.29,74.07
43.28,280.95,93.67
41.86,67.73,83.86
44.9,76.85,19.41
16.65,213.67,21.04
34.95,239.63,16.64
29.5,54.47,39.6
10.29,286.07,20.91
24.65,294.77,91.72
13.34,144.01,27.96
20.07,272.45,49.53
25.88,26.98,94.14
42.53,245.52,36.16
28.95,227.76,83.65
20.34,270.91,27.64
42.88,5.13,63.03
26.45,295.83,22.49
41.04,56.9,17.52
42.61,156.22,97.5
37.75,236.75,20.32
19.39,73.98,99.98
13.3,100.31,53.5
25.19,33.23,95.13
40.11,295.66,39.64
35.49,93.53,92.14
26.09,94.38,84.62
19.98,251.23,11.69
20.13,34.75,17.99
23.95,180.6,79.95
27.3,166.37,56.45
30.33,156.89,57.86
25.77,84.91,31.34
25.95,140.72,41.34
23.47,48.74,24.41
34.66,178.43,26.95
37.48,6.89,15.45
31.34,82.54,61.92
21.92,251.1,79.54
34.72,225.82,57.92
21.3,236.35,81.87
23.96,173.27,33.66
17.16,16.49,15.24
11.03,54.6,47.07
24.98,38.45,63.77
36.08,250.89,33.7
38.65,116.93,68.54
10.27,251.61,17.43
28.99,41.83,84.78
23.53,44.97,56.48
24.12,219.68,91.85
23.36,294.6,12.66
41.32,278.49,92.95
15.05,113.03,35.47
11.34,80.46,52.96
10.56,61.14,44.36
17.62,71.83,84.78
26.74,112.75,57.3
17.93,299.34,53.25
20.94,170.03,72.23
34.72,74.04,32.18
15.51,47.77,56.15
10.85,108.87,60.68
24.96,164.11,76.79
14.59,150.79,85.87
16.28,98.05,36.88
19.3,138.31,39.73
29.43,158.46,34.59
19.43,113.32,31.88
26.44,130.29,84.38
26.52,142.18,73.35
30.83,1.38,43.4
37.19,74.41,77.65
13.33,282.91,66.16
17.8,189.29,14.79
27.91,222.67,89.97
25.08,65.32,39.22
28.48,3.18,19.1
10.77,72.0,56.46
28.53,161.04,82.18
42.89,130.02,37.8
18.34,12.06,21.61
24.53,160.45,51.29
16.41,208.06,98.68
27.96,183.6,39.58
20.87,24.08,86.15
44.13,157.83,34.75
28.22,248.38,93.53
23.49,139.38,60.98
32.88,15.18,30.62
16.54,55.78,30.13
25.94,27.97,12.69
25.37,137.17,57.78
13.53,61.14,21.73
21.54,94.7,81.32
25.44,51.16,53.28
22.46,83.93,15.26
15.69,19.77,98.49
37.68,256.33,93.67
42.58,59.81,57.13
15.12,278.48,36.07
15.85,100.47,72.39
22.67,114.68,95.02
39.26,110.64,36.65
20.8,12.6,36.92
39.11,285.64,19.4
15.7,125.06,36.89
44.98,164.65,27.37
38.88,121.38,58.56
33.48,188.76,55.07
10.44,223.17,50.63
17.72,214.87,34.0
35.47,119.71,55.24
13.31,44.32,36.44
17.01,139.24,95.12
34.92,26.0,16.83
41.65,202.7,82.73
25.88,27.09,38.83
16.91,262.56,66.9
40.04,299.91,64.89
28.72,224.6,30.44
37.58,273.27,69.97
18.12,67.78,14.85
37.14,115.91,16.14
23.76,71.97,79.32
29.86,250.09,95.1
17.5,38.3,69.39
27.7,263.18,34.57
28.07,111.21,55.82
27.71,109.28,96.3
33.17,214.89,21.37
34.33,290.18,70.92
28.18,205.5,31.61
36.36,10.78,72.55
11.4,167.08,28.88
35.98,119.29,42.54
19.76,127.56,30.7
14.87,114.71,21.06
37.91,227.48,36.11
20.4,35.51,40.68
17.8,70.07,74.17
28.94,73.81,81.54
21.69,165.4,25.97
38.41,127.57,53.28
31.62,89.98,56.79
43.75,228.87,40.09
22.59,255.6,25.32
12.36,84.21,52.56
17.38,134.92,94.11
36.02,24.52,66.14
43.18,182.61,80.84
35.74,64.46,26.89
21.5,153.88,25.42
33.52,73.44,16.36
20.01,31.23,48.8
15.31,199.14,93.62
38.16,135.84,43.94
12.13,120.61,66.19
15.92,7.46,33.5
43.16,50.79,45.58
10.98,17.31,67.68
44.81,81.29,38.9
33.88,289.3,72.41
42.44,46.83,99.56
43.7,1.25,40.84
35.79,275.69,54.84
42.79,62.93,43.52
30.22,12.64,81.29
43.21,222.29,73.18
13.42,171.54,48.74
24.88,194.5,39.16
24.66,275.57,44.67
26.6,101.94,91.61
31.47,77.18,40.37
35.33,209.08,43.91
24.12,125.63,24.2
35.03,158.76,95.92
33.49,108.65,60.57
24.37,159.16,71.7
41.53,188.75,59.66
22.61,181.3,47.92
25.2,177.95,21.25
32.32,233.32,21.92
22.62,148.88,43.43
12.91,89.08,89.96
33.07,33.99,31.97
42.32,275.94,48.87
31.14,127.2,44.34
29.68,13.04,11.23
32.55,72.39,21.92
20.86,247.48,26.02
42.12,139.9,38.57
44.34,205.47,70.12
39.35,141.85,61.45
18.27,36.49,24.81
31.03,107.41,97.97
34.21,24.17,95.33
13.9,65.98,15.02
14.56,70.45,87.9
18.57,59.06,11.67
40.75,8.95,16.52
13.0,0.34,68.3
18.5,263.98,57.35
40.85,253.69,95.89
44.26,106.99,31.8
41.86,39.81,60.01
20.33,9.44,44.85
29.46,65.67,81.89
26.29,245.09,12.37
24.73,145.23,45.2
24.7,210.51,17.18
33.74,211.67,81.95
22.81,98.38,71.94
21.94,167.4,46.98
21.14,298.85,31.18
42.18,61.73,48.81
33.44,141.77,22.88
43.31,265.81,41.94
20.9,34.21,16.21
42.93,184.92,57.76
24.06,269.55,81.5
12.88,34.05,34.36
44.28,39.42,52.14
33.99,28.73,92.69
27.29,235.69,91.0
30.52,40.44,62.91
23.77,288.04,84.06
39.64,51.31,62.37
16.22,223.77,36.47
29.49,84.6,72.77
36.24,87.07,34.05
27.65,117.45,48.09
20.64,87.59,56.13
22.13,84.41,31.96
24.4,200.86,90.3
41.11,7.85,61.88
38.0,84.36,90.94
17.5,177.21,43.81
34.66,119.09,44.02
10.52,212.76,94.84
20.45,249.93,89.05
15.0,221.97,38.08
15.88,162.2,49.55
40.35,82.24,62.7
31.62,46.86,47.1
35.88,123.33,77.13
44.69,153.79,74.86
36.71,234.83,36.39
11.44,13.79,29.98
20.35,55.46,78.08
21.28,17.64,54.02
34.71,90.95,10.05
44.5,139.36,90.95
18.21,72.15,72.62
38.5,144.77,87.58
15.82,28.11,71.83
43.64,245.11,32.42
16.94,4.01,51.97
29.83,86.76,42.94
20.25,102.11,24.2
13.15,131.2,48.73
42.07,68.42,23.34
31.28,237.35,17.58
41.77,273.54,99.89
40.33,231.1,23.41
28.28,0.77,75.38
21.92,20.62,20.52
19.25,100.03,59.1
37.81,181.34,68.82
37.3,72.66,72.85
25.13,3.08,32.53
21.89,133.98,53.05
32.88,50.7,43.9
16.0,275.59,90.93
30.83,268.41,44.32
14.11,87.51,55.99
10.94,44.77,48.2
40.51,208.69,68.13
24.78,176.12,33.34
37.73,241.29,49.0
14.98,152.47,58.78
44.17,131.57,83.46
37.03,47.83,60.69
26.69,27.91,73.24
13.85,104.5,25.89
37.49,70.35,63.75
22.55,146.73,71.44
25.86,143.27,77.46
27.0,217.68,72.15
38.13,91.02,61.69
40.37,51.02,53.69
17.1,139.63,19.87
37.42,147.15,97.51
18.45,4.16,92.98
33.99,117.67,69.26
12.02,136.84,46.26
12.64,190.18,10.12
26.62,239.41,52.2
31.67,15.46,37.39
11.94,250.08,18.94
34.88,211.73,83.64
32.61,262.23,38.64
23.47,46.32,44.7
15.17,177.73,56.38
18.34,10.76,70.08
25.96,97.49,34.2
33.69,284.71,99.77
36.53,47.44,92.79
11.89,76.72,22.6
39.69,163.36,18.88
32.62,46.93,10.8
40.46,242.91,52.2
32.11,45.79,83.96
29.14,282.34,42.5
33.71,217.64,45.92
14.2,293.64,24.39
37.49,148.13,96.31
19.39,47.69,63.32
33.42,133.79,33.29
42.47,118.86,74.69
22.8,203.35,32.0
40.66,19.69,72.42
20.61,269.18,32.48
35.38,183.87,27.98
37.84,157.63,91.85
40.42,200.66,41.83
37.75,63.42,41.6
14.54,261.32,60.62
38.63,8.36,62.43
35.62,281.94,43.23
17.77,46.57,87.15
24.42,199.74,19.83
29.73,207.27,82.93
31.12,249.75,28.83
36.21,140.67,37.1
35.93,214.43,97.89
36.87,285.33,78.21
28.99,291.32,27.05
22.0,294.73,96.25
21.78,127.98,70.9
17.44,192.58,51.9
17.3,257.26,93.11
39.8,208.31,17.84
23.18,63.4,29.51
26.44,138.0,40.31
21.68,21.3,64.9
10.16,257.44,80.49
43.49,138.3,18.96
23.46,165.29,29.54
43.13,29.64,63.3
40.78,276.12,97.83
12.45,182.43,83.25
26.25,24.31,98.09
42.78,205.29,74.54
16.42,215.98,39.81
40.18,277.13,64.15
14.32,6.35,91.89
40.35,59.59,92.99
25.78,120.41,18.81
13.1,252.5,36.95
36.3,32.85,38.41
29.69,151.16,38.73
30.55,191.21,27.05
34.92,232.09,87.68
33.17,90.13,65.41
29.32,15.67,71.17
14.75,132.08,72.68
15.88,82.31,57.69
23.76,222.8,34.98
30.46,113.77,48.37
21.61,105.71,91.87
26.37,95.49,25.99
33.31,225.54,43.25
44.92,233.06,82.1
44.49,9.55,39.61
24.42,179.95,27.1
29.26,117.21,91.39
44.81,134.78,49.54
38.41,13.77,26.59
16.31,158.46,88.41
41.03,2.25,92.69
18.55,137.55,47.43
15.87,119.35,77.61
32.82,164.39,16.35
18.96,53.56,90.83
41.97,169.44,39.7
19.14,124.56,73.46
17.42,32.15,19.34
24.29,255.75,62.98
18.42,81.9,98.4
34.21,135.89,21.51
26.5,101.64,92.54
34.81,67.95,36.95
16.7,26.62,26.44
44.72,273.79,62.37
42.43,89.64,53.06
30.94,86.42,67.7
15.68,153.93,90.03
11.93,90.73,69.18
23.32,274.91,42.87
21.57,215.63,46.81
37.14,57.85,37.3
34.98,13.28,13.0
15.13,67.14,19.31
38.26,293.57,30.0
11.14,50.42,64.46
13.96,140.41,47.72
34.5,157.64,77.37
22.05,190.61,17.12
14.21,14.88,37.04
40.95,239.74,28.26
14.02,246.03,65.25
27.66,189.55,97.52
39.88,263.76,60.48
27.89,276.56,31.87
14.44,114.84,97.42
38.96,18.26,97.82
30.95,149.51,71.25
13.57,97.54,11.18
37.46,47.07,87.09
44.29,12.38,10.06
10.0,82.07,59.04
23.76,30.58,45.05
24.77,132.95,63.83
10.39,204.61,13.17
18.27,241.12,52.03
18.56,127.42,37.7
12.3,135.04,29.38
38.94,218.21,58.7
36.29,111.92,80.55
12.23,146.69,86.71
30.73,45.13,96.16
25.69,89.94,87.2
12.17,48.2,86.08
19.99,246.76,21.27
41.18,4.33,51.55
30.32,16.11,96.55
12.36,289.77,97.2
12.43,8.3,74.43
28.91,255.98,37.46
35.71,110.83,24.44
31.31,105.68,55.62
23.22,205.43,35.14
28.25,193.11,12.64
20.75,41.59,73.06
27.18,58.78,24.84
25.61,162.78,49.04
43.28,84.69,16.44
19.74,223.39,17.03
19.56,237.3,69.19
22.74,200.07,74.0
39.35,39.02,57.81
35.42,246.59,24.79
12.33,277.85,54.24
16.44,81.8,81.94
27.72,98.24,83.1
19.09,35.05,88.01
11.5,242.12,92.34
16.77,231.63,36.08
40.47,82.5,56.28
31.92,271.08,75.26
40.31,267.4,37.57
43.74,48.86,63.21
20.54,279.17,42.82
44.05,195.46,12.77
31.51,245.73,52.96
26.39,95.54,37.22
39.17,74.52,72.08
20.68,177.11,12.81
19.89,180.88,97.56
32.15,244.72,14.7
10.88,284.55,89.48
19.21,286.37,68.4
44.68,227.03,27.69
23.55,114.73,68.68
42.37,210.04,46.67
43.53,176.33,18.59
33.03,63.88,44.07
42.81,147.87,14.26
19.1,25.44,96.39
14.66,17.38,10.52
36.02,78.43,73.56
40.84,196.98,95.95
13.27,28.38,31.54
11.93,65.61,13.4
10.49,79.86,70.05
37.72,211.88,73.09
25.23,70.98,29.66
39.67,34.52,85.5
38.32,298.82,40.57
14.76,223.97,91.95
19.1,130.07,40.88
12.53,242.85,97.35
11.44,15.33,10.33
14.4,95.22,54.74
37.47,56.21,91.74
25.5,50.14,52.62
12.18,243.42,59.3
11.51,32.44,56.45
35.65,113.21,59.56
31.13,123.43,33.19
34.38,135.93,72.31
43.98,24.34,28.0
29.49,178.77,19.93
18.74,61.51,40.74
29.5,161.4,75.91
43.25,16.97,74.36
29.62,112.64,18.84
39.24,16.11,58.08
28.94,295.65,10.18
23.76,207.21,22.55
44.13,174.65,71.85
19.99,231.29,72.19
32.72,151.11,24.12
38.88,125.27,49.68
34.77,24.55,20.52
32.65,286.06,96.84
15.47,147.49,57.06
25.91,190.62,86.61
33.85,142.7,85.99
19.99,210.3,98.17
36.4,286.74,35.56
44.67,224.35,25.29
29.44,123.66,10.08
32.6,254.99,57.82
24.44,197.55,37.89
40.05,189.44,77.51
37.5,169.23,22.33
35.88,29.04,40.24
37.89,47.92,57.72
34.68,243.54,66.83
11.7,128.1,84.06
25.04,131.03,23.64
32.91,106.46,76.41
43.67,142.21,20.05
17.82,231.2,58.56
25.89,82.84,83.69
43.13,289.25,97.73
28.5,84.58,54.82
28.7,8.69,23.45
10.25,106.35,35.87
37.71,108.0,75.68
39.39,171.62,43.57
23.84,37.65,39.48
14.09,223.87,11.65
26.87,85.67,62.25
42.82,148.26,67.13
26.74,39.75,87.54
41.89,278.26,65.32
12.71,212.72,99.75
32.38,287.3,61.67
37.0,296.75,10.22
19.52,14.41,37.88
13.41,57.14,84.37
42.36,182.5,72.34
37.99,273.52,66.12
26.0,265.05,29.15
38.16,43.28,95.5
25.87,14.49,75.33
44.67,37.59,39.15
29.89,32.46,66.52
14.52,268.97,54.18
36.62,6.54,44.04
12.8,270.28,16.06
19.37,250.93,72.42
24.65,142.17,69.09
42.1,31.9,63.24
44.26,246.48,67.97
30.03,23.16,81.46
24.92,196.9,45.88
37.3,185.59,42.88
41.77,81.56,83.27
24.06,190.21,52.53
23.25,205.24,70.5
26.07,107.86,43.38
40.17,246.6,86.23
37.17,11.77,96.99
39.13,167.94,95.16
13.4,166.51,75.76
38.05,75.58,80.11
10.1,226.21,19.39
18.82,109.86,10.27
16.57,157.82,13.62
40.64,111.44,10.16
15.22,289.2,32.64
34.1,292.44,10.54
21.56,176.44,76.09
17.5,223.4,22.29
13.49,243.47,15.32
19.37,297.03,96.29
11.08,7.76,44.45
15.66,68.76,77.45
20.94,139.12,97.62
17.32,49.27,52.98
26.52,57.92,32.54
43.5,3.34,29.42
23.82,224.73,90.6
23.78,226.25,87.44
13.16,101.74,48.64
16.58,44.59,29.2
10.03,1.88,51.45
43.28,1.86,17.21
37.66,298.07,86.19
32.74,15.33,64.54
22.1,104.19,85.96
27.84,35.7,75.75
24.02,251.06,51.62
20.84,56.55,75.4
10.99,131.03,68.3
22.29,289.86,48.49
20.11,162.87,67.61
18.13,244.03,66.27
40.86,177.74,53.43
16.06,22.79,96.04
12.28,67.15,70.68
30.1,94.42,77.42
33.35,240.65,91.46
39.57,273.44,53.36
12.99,105.63,61.22
33.48,218.15,85.7
21.75,208.87,25.08
37.29,182.56,52.71
40.94,85.69,36.95
38.41,129.71,91.18
19.42,80.99,71.18
44.13,275.33,26.13
16.8,125.85,71.52
14.49,274.16,59.37
33.38,295.42,14.21
42.99,183.34,60.76
44.76,191.96,35.64
13.87,35.08,11.16
27.82,135.59,92.81
11.55,196.64,90.66
43.19,134.54,57.42
21.48,159.72,88.01
24.65,125.94,11.01
31.75,162.03,89.49
39.29,190.52,83.64
21.52,196.31,20.38
30.94,286.13,58.34
21.04,275.37,69.56
26.66,211.81,32.29
19.65,287.37,27.49
29.54,244.8,54.29
26.01,48.98,25.34
33.53,173.02,52.75
42.44,118.52,23.33
41.81,294.51,88.71
30.13,161.97,57.23
43.59,186.36,15.84
26.34,68.38,62.51
24.44,98.05,16.14
16.5,1.93,51.39
14.1,67.94,21.61
35.52,179.7,26.99
38.92,128.26,20.0
12.68,257.11,22.98
22.1,254.4,42.96
34.68,277.95,11.94
29.08,68.41,78.48
36.7,204.94,26.17
15.27,90.34,22.54
24.7,72.81,31.07
43.77,250.13,67.09
15.67,95.87,84.25
19.02,121.38,56.58
40.98,161.94,85.0
27.04,188.35,46.08
37.84,171.71,87.41
22.81,6.43,78.1
38.13,227.19,44.02
17.13,1.77,80.56
10.03,119.86,36.79
36.81,112.61,19.98
28.74,155.34,72.23
36.52,26.27,73.78
38.93,128.18,13.24
26.31,179.53,64.21
43.95,194.74,92.09
17.25,120.33,46.9
20.6,204.57,46.87
14.15,136.32,95.78
10.01,110.25,90.07
10.1,7.12,42.42
33.54,273.68,65.17
21.93,271.66,25.05
31.36,219.95,94.68
17.71,139.3,69.68
19.07,188.45,16.5
17.15,294.46,73.34
38.37,185.0,42.91
13.34,41.45,73.62
41.8,106.21,58.47
13.91,249.03,70.39
21.95,161.82,32.6
34.69,230.07,90.18
43.71,72.74,31.84
13.95,27.42,19.85
27.47,97.27,75.95
40.95,74.08,45.01
16.74,172.95,65.91
20.68,109.49,18.75
36.19,64.03,25.33
37.32,81.98,90.11
19.25,155.05,52.27
18.17,85.73,48.2
25.42,224.2,44.97
13.38,71.98,26.4
37.76,206.48,19.4
14.03,43.48,40.86
38.34,74.15,56.03
21.77,28.78,72.54
11.56,190.77,55.91
20.62,230.48,50.5
44.97,6.88,73.76
19.71,296.85,22.29
34.47,96.05,58.27
32.72,68.08,59.55
10.06,62.1,18.09
12.65,286.48,26.8
14.31,130.22,67.09
19.19,135.75,27.06
30.16,49.31,28.67
34.39,133.41,47.69
44.01,43.05,16.23
15.11,171.47,22.97
26.53,289.12,29.18
12.01,160.65,80.04
27.55,262.75,85.14
42.75,268.49,56.18
36.26,283.98,44.33
15.48,159.46,55.6
16.22,154.73,39.6
11.56,247.69,13.4
35.4,251.45,34.2
14.16,185.41,26.2
43.43,13.31,30.49
19.79,148.98,22.08
32.79,42.41,67.85
36.56,60.47,55.02
31.44,193.26,36.62
30.84,208.12,29.97
12.45,29.37,99.08
19.56,52.58,11.93
40.91,196.38,71.62
36.35,16.97,87.26
32.76,242.48,52.76
22.72,226.94,59.18
16.56,104.63,52.73
29.15,265.96,96.37
42.19,200.85,30.58
14.02,254.13,24.35
28.05,147.93,48.47
20.31,60.78,41.81
17.86,151.28,38.9
24.11,149.96,18.14
37.64,163.41,86.65
37.93,217.08,21.89
34.56,241.97,47.94
44.07,11.82,15.57
30.63,27.77,23.32
15.57,237.45,75.41
16.21,209.33,85.23
32.94,188.41,76.11
12.58,213.19,39.66
16.97,228.77,90.26
19.12,281.75,27.82
22.65,286.55,79.72
16.84,78.88,43.77
26.68,179.23,79.84
11.95,64.31,75.01
11.35,36.28,57.37
28.49,27.31,46.85
44.25,266.71,41.18
36.6,225.71,89.98
42.61,113.79,35.18
23.52,153.82,36.63
37.61,87.05,61.47
34.85,16.19,31.0
41.03,181.36,81.34
11.76,214.57,60.32
12.11,81.59,35.1
18.37,87.21,38.66
28.7,3.71,38.55
29.86,260.02,18.04
33.9,128.67,62.63
37.12,257.16,13.79
42.01,205.46,86.2
26.37,39.82,26.86
40.38,252.21,40.47
43.75,283.52,56.65
32.71,257.11,80.34
13.96,21.9,91.59
13.72,152.3,16.99
39.89,65.62,57.73
11.04,250.17,55.82
25.07,149.71,81.64
20.08,110.47,77.24
13.8,112.33,56.6
15.71,277.36,48.71
33.72,121.45,39.27
30.92,294.97,65.0
28.7,225.42,10.18
20.21,81.49,27.36
20.91,190.66,34.3
11.68,140.52,46.05
40.48,157.56,68.94
35.99,167.39,11.13
39.43,269.05,28.45
43.83,141.54,79.06
13.76,210.89,11.39
14.08,55.8,52.27
19.06,129.63,79.78
14.47,67.35,62.54
38.6,58.26,80.95
35.65,36.14,53.19
16.1,294.49,43.56
21.1,182.88,35.32
30.18,284.96,28.52
17.39,155.89,28.25
15.36,116.18,47.58
38.49,26.46,57.91
26.22,154.21,66.76
21.39,93.78,84.11
37.29,162.88,42.98
14.41,269.11,36.04
20.56,8.13,79.42
43.35,281.69,20.03
36.75,211.98,14.33
18.31,218.83,52.25
39.25,169.08,89.98
14.36,27.24,22.53
29.86,239.76,94.04
14.69,108.08,76.66
14.26,109.29,62.0
19.38,183.09,96.74
44.71,70.72,70.85
13.41,66.97,79.47
42.27,221.99,36.09
34.18,235.36,69.05
18.41,290.23,81.7
42.02,243.14,76.94
19.54,86.19,73.6
31.96,71.4,76.75
14.06,273.05,68.99
16.19,52.23,54.44
20.59,228.35,72.0
43.24,15.74,73.63
10.9,292.41,75.92
33.16,186.21,69.76
21.99,296.92,88.0
10.7,129.45,18.07
40.29,297.88,11.65
19.79,277.51,96.6
28.4,112.62,95.91
12.64,233.46,88.5
16.09,172.99,18.31
20.44,101.11,47.9
13.1,39.56,36.71
42.49,245.44,80.28
12.81,13.66,72.31
37.99,138.6,24.97
44.58,155.74,35.53
13.97,179.74,36.13
37.72,118.33,82.24
13.92,251.7,19.44
40.82,200.4,35.74
42.85,114.88,55.66
35.01,65.84,77.38
11.2,200.72,83.55
44.11,99.11,19.61
36.62,185.23,86.59
42.43,93.68,38.68
32.51,125.74,78.92
22.64,145.98,29.88
17.67,260.63,23.32
14.74,47.38,80.34
15.89,286.01,45.89
19.32,69.36,60.52
26.76,285.83,43.77
11.69,102.09,97.2
33.16,247.45,11.42
32.61,33.85,33.52
27.38,167.66,18.26
29.53,297.67,75.35
21.4,109.95,92.17
30.03,48.71,19.59
25.28,57.95,65.41
18.8,36.27,18.49
13.37,70.49,88.2
15.75,154.8,47.82
26.88,103.02,74.49
44.69,224.64,91.28
31.03,8.67,86.97
44.01,100.72,42.44
21.19,198.55,54.79
18.83,143.63,94.1
31.9,291.45,41.51
36.48,156.11,57.85
29.57,30.78,48.68
32.78,258.46,64.98
10.71,95.9,58.81
21.64,228.47,74.72
35.18,73.36,26.23
37.95,229.79,50.55
27.12,195.1,92.24
43.53,143.24,47.01
33.04,21.19,55.14
14.31,92.21,53.83
14.43,252.75,52.83
40.9,120.81,48.33
11.74,231.03,87.79
10.57,113.66,31.96
13.68,4.17,37.88
20.27,72.37,32.74
30.51,151.94,79.25
13.68,203.73,34.36
30.7,158.47,53.89
19.76,157.39,71.66
22.24,29.19,47.44
17.61,56.74,43.59
12.19,125.51,17.4
31.93,177.15,14.13
25.34,28.54,88.03
14.26,218.3,94.93
27.52,294.67,89.51
21.09,234.27,14.93
25.16,8.09,80.62
39.37,127.62,33.06
38.9,11.96,20.04
20.08,255.12,42.39
24.02,219.43,14.91
28.71,142.52,85.15
23.49,5.33,40.44
43.02,274.09,88.6
27.04,197.56,83.01
28.24,129.07,69.81
22.64,282.74,44.21
42.13,188.97,80.71
25.34,271.04,15.22
15.0,175.82,75.58
29.49,120.45,39.65
20.72,203.01,95.83
14.41,74.58,12.76
38.36,87.42,73.98
31.95,106.77,76.81
15.62,167.29,58.57
21.02,147.21,25.87
31.17,133.56,37.98
24.33,246.92,73.55
17.11,68.69,70.01
30.6,69.68,38.83
16.22,260.21,74.98
18.91,102.33,22.28
13.83,40.69,30.55
31.0,122.19,66.08
16.69,279.48,77.41
39.98,47.51,88.61
15.06,274.37,67.62
43.85,63.24,83.53
16.26,49.2,85.8
43.91,126.67,15.28
39.55,135.3,97.06
22.17,253.36,15.6
20.23,51.64,45.13
31.49,217.84,25.1
18.27,129.68,10.08
43.31,283.94,71.35
42.85,161.57,55.2
20.85,81.04,63.11
19.05,40.09,10.54
26.69,150.34,36.1
15.79,218.24,75.24
37.44,291.88,37.3
26.57,140.8,74.14
11.43,29.18,66.99
17.57,184.52,77.32
19.82,0.65,49.04
15.66,124.1,67.33
34.38,74.89,38.52
25.68,204.2,22.03
32.54,142.01,58.37
27.8,56.45,85.44
18.14,203.14,37.88
10.84,241.01,63.69
37.89,228.15,43.87
33.87,89.0,18.81
37.71,188.5,68.46
18.49,38.73,66.32
23.73,39.84,52.95
23.93,24.83,66.54
22.61,175.44,99.93
20.54,34.11,92.04
43.07,32.31,83.76
20.93,184.78,60.81
26.83,55.51,40.83
32.36,165.36,63.27
42.28,286.57,79.67
21.32,68.74,90.76
29.02,2.8,63.33
40.94,131.87,64.1
34.15,99.05,45.9
15.17,108.26,38.04
41.13,12.22,16.99
24.12,218.75,69.14
41.87,200.03,31.69
34.43,138.11,20.28
32.65,127.19,92.54
17.07,57.72,69.76
29.86,102.66,55.52
32.62,143.39,88.63
20.58,151.65,72.59
39.65,289.99,61.41
27.4,7.58,12.28
31.75,32.83,20.06
43.37,103.25,89.88
13.96,112.86,76.15
17.83,281.36,94.07
40.83,92.82,46.6
27.66,280.33,26.72
24.65,160.0,53.77
16.21,131.97,18.82
15.91,176.04,29.86
32.22,55.61,85.88
26.25,82.05,12.69
22.43,160.97,96.11
27.28,163.93,56.35
38.76,198.17,75.89
39.38,124.44,76.44
31.81,182.9,42.21
37.53,73.73,53.8
11.07,106.85,90.54
24.09,242.35,96.5
28.43,210.85,40.15
23.6,150.47,52.68
42.37,154.31,48.84
14.28,213.07,26.24
